ms,x,y,theta1,theta2
350686,164.414170,263.533630,-21.000000,-80.000000
350691,167.238660,264.483340,-21.000000,-79.000000
350695,165.093020,267.383580,-21.000000,-78.000000
350699,167.850220,268.344540,-21.000000,-76.000000
350703,168.105360,270.282560,-22.000000,-74.000000
350707,168.514010,274.170470,-22.000000,-74.000000
350712,170.964940,273.155300,-22.000000,-73.000000
350715,171.118300,275.104030,-23.000000,-71.000000
350720,171.322910,279.008000,-23.000000,-70.000000
350724,171.374070,280.962070,-23.000000,-69.000000
350728,171.391130,282.916750,-23.000000,-68.000000
350732,173.806920,283.813570,-23.000000,-66.000000
350736,173.755750,285.767640,-23.000000,-65.000000
350741,173.670470,287.720490,-24.000000,-63.000000
350745,173.551150,289.671600,-24.000000,-62.000000
350749,173.210420,293.566070,-23.000000,-60.000000
350753,172.733990,297.446260,-24.000000,-59.000000
350757,172.445070,299.379550,-24.000000,-58.000000
350762,175.147990,296.346160,-24.000000,-57.000000
350765,171.766220,303.229490,-24.000000,-55.000000
350770,174.180220,302.129390,-24.000000,-55.000000
350774,173.790500,304.044890,-25.000000,-54.000000
350778,170.497090,308.954130,-24.000000,-53.000000
350782,170.497090,308.954130,-24.000000,-52.000000
350786,170.007680,310.846620,-24.000000,-52.000000
350791,172.911100,307.854030,-25.000000,-51.000000
350794,171.899290,311.630160,-24.000000,-50.000000
350798,168.342300,316.468780,-23.000000,-49.000000
350803,168.342300,316.468780,-24.000000,-49.000000
350807,170.756300,315.368680,-25.000000,-48.000000
350811,170.756300,315.368680,-24.000000,-47.000000
350815,170.136050,317.222410,-25.000000,-47.000000
350820,174.293730,310.488070,-27.000000,-48.000000
350823,173.150740,314.226590,-25.000000,-46.000000
350827,166.384980,321.996090,-24.000000,-44.000000
350832,172.530490,316.080320,-26.000000,-46.000000
350836,174.904630,314.896610,-27.000000,-45.000000
350840,171.193420,319.753910,-26.000000,-43.000000
350844,170.477010,321.572630,-26.000000,-43.000000
350848,173.567570,318.570190,-27.000000,-43.000000
350852,175.920680,317.345210,-27.000000,-41.000000
350856,172.103090,322.194850,-27.000000,-40.000000
350861,174.456220,320.969880,-28.000000,-39.000000
350865,177.535640,317.898130,-29.000000,-39.000000
350868,176.787600,319.704070,-29.000000,-38.000000
350873,176.787600,319.704070,-29.000000,-37.000000
350877,175.197540,323.275450,-30.000000,-36.000000
350882,177.506470,321.969120,-30.000000,-35.000000
350885,179.792270,320.622680,-31.000000,-35.000000
350889,179.792270,320.622680,-31.000000,-35.000000
350894,183.644270,315.665190,-32.000000,-34.000000
350898,182.054200,319.236570,-32.000000,-33.000000
350902,181.212650,321.000890,-32.000000,-32.000000
350906,187.314410,314.568210,-34.000000,-32.000000
350911,190.280170,311.272980,-34.000000,-32.000000
350914,186.503780,316.346950,-34.000000,-30.000000
350918,185.662260,318.111270,-34.000000,-30.000000
350923,188.690090,314.844360,-36.000000,-30.000000
350927,191.660430,311.525090,-37.000000,-30.000000
350931,194.572420,308.154450,-37.000000,-29.000000
350935,192.982360,311.725830,-37.000000,-28.000000
350939,192.982360,311.725830,-37.000000,-28.000000
350944,198.753230,304.888060,-39.000000,-28.000000
350947,197.973790,306.680690,-40.000000,-27.000000
350952,201.548310,301.394680,-40.000000,-28.000000
350956,200.800260,303.200620,-40.000000,-27.000000
350961,202.817500,301.477720,-41.000000,-26.000000
350964,205.552440,297.913940,-42.000000,-27.000000
350968,208.224750,294.302980,-43.000000,-27.000000
350973,208.909320,292.472050,-44.000000,-26.000000
350977,208.224750,294.302980,-43.000000,-26.000000
350981,210.149080,292.476840,-44.000000,-25.000000
350985,213.378300,286.943850,-45.000000,-26.000000
350989,215.857970,283.197970,-47.000000,-26.000000
350994,218.271900,279.409360,-46.000000,-26.000000
350997,217.684080,281.273620,-47.000000,-25.000000
351002,220.619320,275.579220,-48.000000,-26.000000
351006,222.899570,271.708680,-49.000000,-25.000000
351010,222.899570,271.708680,-49.000000,-25.000000
351014,222.377170,273.592350,-49.000000,-25.000000
351018,224.622440,269.691440,-51.000000,-26.000000
351023,227.255650,263.851170,-51.000000,-25.000000
351027,227.255650,263.851170,-51.000000,-25.000000
351031,226.799320,265.751920,-52.000000,-25.000000
351035,229.330170,259.866640,-53.000000,-25.000000
351039,230.945130,257.761990,-52.000000,-25.000000
351043,230.945130,257.761990,-53.000000,-25.000000
351047,230.945130,257.761990,-54.000000,-25.000000
351052,233.269040,251.791930,-54.000000,-25.000000
351056,234.809570,249.632220,-55.000000,-25.000000
351059,234.809570,249.632220,-55.000000,-25.000000
351064,236.634810,245.517960,-56.000000,-25.000000
351068,236.923740,243.584690,-56.000000,-25.000000
351073,236.634810,245.517960,-56.000000,-25.000000
351076,236.634810,245.517960,-57.000000,-25.000000
351080,238.387950,241.372510,-57.000000,-25.000000
351085,238.387950,241.372510,-57.000000,-25.000000
351089,238.387950,241.372510,-57.000000,-25.000000
351093,238.387950,241.372510,-58.000000,-25.000000
351097,240.289750,235.254910,-58.000000,-25.000000
351102,240.068480,237.197100,-58.000000,-24.000000
351105,240.068480,237.197100,-58.000000,-25.000000
351109,240.289750,235.254910,-58.000000,-25.000000
351114,240.068480,237.197100,-58.000000,-25.000000
351118,240.068480,237.197100,-58.000000,-24.000000
351122,240.068480,237.197100,-58.000000,-25.000000
351126,240.068480,237.197100,-59.000000,-25.000000
351130,241.675870,232.992980,-58.000000,-25.000000
351135,240.068480,237.197100,-58.000000,-24.000000
351138,240.068480,237.197100,-59.000000,-25.000000
351143,241.675870,232.992980,-59.000000,-25.000000
351147,241.675870,232.992980,-59.000000,-25.000000
351152,241.675870,232.992980,-59.000000,-25.000000
351155,240.068480,237.197100,-59.000000,-25.000000
351159,241.675870,232.992980,-59.000000,-24.000000
351164,241.675870,232.992980,-59.000000,-24.000000
351168,241.675870,232.992980,-59.000000,-25.000000
351172,241.675870,232.992980,-59.000000,-25.000000
351176,241.675870,232.992980,-59.000000,-24.000000
351180,241.675870,232.992980,-59.000000,-24.000000
351185,241.454590,234.935170,-59.000000,-24.000000
351188,241.675870,232.992980,-59.000000,-25.000000
351193,243.209670,228.761430,-60.000000,-25.000000
351197,241.454590,234.935170,-59.000000,-24.000000
351201,241.454590,234.935170,-59.000000,-24.000000
351205,241.454590,234.935170,-59.000000,-24.000000
351209,243.209670,228.761430,-60.000000,-25.000000
351214,243.209670,228.761430,-60.000000,-24.000000
351218,243.022310,230.707180,-59.000000,-24.000000
351222,243.209670,228.761430,-60.000000,-25.000000
351226,243.209670,228.761430,-60.000000,-24.000000
351230,243.209670,228.761430,-60.000000,-24.000000
351235,243.022310,230.707180,-60.000000,-24.000000
351238,243.209670,228.761430,-60.000000,-24.000000
351243,243.022310,230.707180,-60.000000,-24.000000
351247,246.139800,218.268400,-62.000000,-27.000000
351251,246.139800,218.268400,-62.000000,-27.000000
351255,244.873960,220.599780,-62.000000,-27.000000
351259,244.788700,222.552660,-61.000000,-26.000000
351264,246.190980,216.314330,-62.000000,-27.000000
351268,246.139800,218.268400,-62.000000,-27.000000
351272,244.873960,220.599780,-62.000000,-27.000000
351276,246.139800,218.268400,-61.000000,-27.000000
351280,244.788700,222.552660,-61.000000,-27.000000
351285,244.873960,220.599780,-61.000000,-27.000000
351288,244.873960,220.599780,-61.000000,-27.000000
351293,243.567630,222.908740,-61.000000,-28.000000
351297,243.482360,224.861630,-60.000000,-28.000000
351301,243.567630,222.908740,-60.000000,-29.000000
351305,243.635860,219.000000,-60.000000,-29.000000
351309,243.635860,219.000000,-60.000000,-30.000000
